department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
BIT,3954,Study Abroad,Matheson,81143,3,4.00,37,100.0,0.0,0.0,0.0,0.0,0
BIT,4434,Comp Sim In Bus,Rees,81144,3,3.56,65,67.7,24.6,6.2,1.5,0.0,0
BIT,4434,Comp Sim In Bus,Rees,81145,3,3.57,70,70.0,22.9,5.7,1.4,0.0,1
BIT,4444,Web-Based DSS,Zobel,81146,3,3.20,68,30.9,52.9,14.7,1.5,0.0,0
BIT,4444,Web-Based DSS,Zobel,81147,3,2.58,11,27.3,27.3,27.3,18.2,0.0,0
BIT,4454,Bus Analysis Seminar in IT,Abrahams,81148,3,3.66,14,64.3,28.6,7.1,0.0,0.0,0
BIT,4464,Adv Supply Chain Mgt,Cook,81149,3,3.24,73,30.1,61.6,8.2,0.0,0.0,0
BIT,4474,Global Ops & Info Technology,Matheson,81150,3,4.00,38,100.0,0.0,0.0,0.0,0.0,0
BIT,4474,Global Ops & Info Technology,Khansa,81151,3,3.79,11,81.8,18.2,0.0,0.0,0.0,0
BIT,4484,Project Management,Badinelli,81152,3,3.13,116,28.4,59.5,12.1,0.0,0.0,2
BIT,4484,Project Management,Badinelli,81153,3,2.69,30,13.3,53.3,30.0,3.3,0.0,0
BIT,4514,Database Technology for Bus,Deane,81154,3,3.13,73,21.9,71.2,5.5,1.4,0.0,0
BIT,4524,Systems Development,Deane,81155,3,2.83,54,16.7,55.6,22.2,3.7,1.9,0
BIT,4554,Networks & Telecomm Business,Rakes,81157,3,3.39,14,35.7,57.1,7.1,0.0,0.0,0
BIT,5474,Computer-Based Dec Sup Sys,Ragsdale,86831,3,3.63,32,71.9,25.0,3.1,0.0,0.0,0
BIT,5644,Mgt of Info for Bus Decisions,Ragsdale,87086,2,3.55,30,66.7,30.0,3.3,0.0,0.0,0
BIT,5654,Project Management,Badinelli,87087,2,3.45,32,53.1,46.9,0.0,0.0,0.0,0
BIT,5414,POM in a Global Environment,Hoopes,87169,3,3.83,12,83.3,16.7,0.0,0.0,0.0,0
BIT,5604,Mod Decis Mkng for Comp Advntg,Salbador,87171,2,3.83,13,92.3,7.7,0.0,0.0,0.0,0
BIT,5624,Project Management,Badinelli,87172,2,3.40,22,36.4,63.6,0.0,0.0,0.0,0
BIT,5624,Project Management,Hoopes,87173,3,3.95,17,100.0,0.0,0.0,0.0,0.0,0
BIT,5644,Mgt of Info for Bus Decisions,Abrahams,87174,2,3.82,13,84.6,15.4,0.0,0.0,0.0,0
BIT,5664,Managing Global Supply Chain,Deane,87175,2,3.70,21,71.4,28.6,0.0,0.0,0.0,0
BIT,5724,Managerial Statistics,Major,87176,3,3.31,26,57.7,26.9,7.7,7.7,0.0,0
BIT,5594,Web Apps & Elec Com,Ghandforoush,87968,3,3.48,84,50.0,48.8,1.2,0.0,0.0,0
BIT,2406,Quantitative Methods,Teets,88297,3,3.37,89,50.6,36.0,13.5,0.0,0.0,0
BIT,3414,Operations & Supply Chain Mgt,Russell,88303,3,2.75,49,12.2,59.2,22.4,2.0,4.1,3
BIT,5524,Intro Bus Intel and Analytics,Hoopes,88718,3,3.75,46,84.8,10.9,4.3,0.0,0.0,0
BIT,4554,Networks & Telecomm Business,Rakes,88905,3,3.37,48,43.8,56.3,0.0,0.0,0.0,0

