department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
BIT,4454,Bus Analysis Seminar in IT,Abrahams,81273,3,3.61,16,68.8,31.3,0.0,0.0,0.0,0
BIT,4464,Adv Supply Chain Mgt,Cook,81274,3,3.29,77,37.7,51.9,9.1,1.3,0.0,0
BIT,4474,Global Ops & Info Technology,Matheson,81276,3,3.27,64,50.0,37.5,7.8,3.1,1.6,0
BIT,4484,Project Management,Deane,81277,3,3.34,126,38.9,55.6,5.6,0.0,0.0,0
BIT,4484,Project Management,Deane,81278,3,3.32,69,39.1,52.2,8.7,0.0,0.0,0
BIT,4514,Database Technology for Bus,Zobel,81279,3,3.00,65,26.2,52.3,21.5,0.0,0.0,4
BIT,4524,Systems Development,Tegarden,81280,3,3.26,44,36.4,52.3,9.1,2.3,0.0,0
BIT,4554,Networks & Telecomm Business,Shen,81282,3,2.74,18,11.1,55.6,33.3,0.0,0.0,0
BIT,4554,Networks & Telecomm Business,Shen,81283,3,3.05,48,25.0,60.4,14.6,0.0,0.0,0
BIT,5414,Global Operations Management,Hoopes,81288,3,3.62,32,68.8,25.0,6.3,0.0,0.0,0
BIT,5474,Computer-Based Dec Sup Sys,Ragsdale,81289,3,3.66,48,75.0,20.8,2.1,2.1,0.0,0
BIT,5524,Intro Bus Intel and Analytics,Hoopes,81291,3,3.41,88,58.0,33.0,8.0,1.1,0.0,0
BIT,5594,Web Apps & Elec Com,Ghandforoush,81292,3,3.40,98,49.0,45.9,4.1,0.0,1.0,0
BIT,5604,Mod Decis Mkng for Comp Advntg,Rashidi,81294,2,3.67,17,70.6,29.4,0.0,0.0,0.0,0
BIT,5624,Project Management,Hoopes,81295,3,4.00,20,100.0,0.0,0.0,0.0,0.0,0
BIT,5624,Project Management,Badinelli,81296,2,3.48,23,60.9,30.4,8.7,0.0,0.0,0
BIT,5644,Mgt of Info for Bus Decisions,Ragsdale,81297,2,3.73,18,77.8,22.2,0.0,0.0,0.0,0
BIT,5644,Mgt of Info for Bus Decisions,Abrahams,81298,2,3.84,18,94.4,5.6,0.0,0.0,0.0,0
BIT,5654,Project Management,Badinelli,81299,2,3.46,31,45.2,54.8,0.0,0.0,0.0,0
BIT,5664,Managing Global Supply Chain,Deane,81300,2,3.58,25,72.0,24.0,4.0,0.0,0.0,0
BIT,5724,Managerial Statistics,Major,81301,3,3.28,27,48.1,29.6,22.2,0.0,0.0,0
BIT,3464,Enterprise Planning & Control,Russell,88010,3,2.83,15,6.7,53.3,40.0,0.0,0.0,0
BIT,4464,Adv Supply Chain Mgt,Russell,88011,3,3.27,28,57.1,21.4,21.4,0.0,0.0,0
BIT,2405,Quantitative Methods,Jones,88015,3,3.10,137,36.5,44.5,16.1,2.2,0.7,5
BIT,2405,Quantitative Methods,Jones,88016,3,3.10,156,35.9,41.7,19.2,2.6,0.6,2
BIT,2405,Quantitative Methods,Jones,88017,3,3.20,121,43.0,38.8,15.7,2.5,0.0,7
BIT,5424,Bus Visualization Analytics,James,88751,3,3.75,22,90.9,4.5,0.0,4.5,0.0,1
BIT,5404,Decision Modeling & Analytics,Major,88868,3,3.57,20,60.0,40.0,0.0,0.0,0.0,0
BIT,3424,Intro Bus Analytics Modeling,Rakes,89008,3,3.32,47,51.1,44.7,2.1,0.0,2.1,0
BIT,3434,Adv Modeling for Bus Analytics,Rakes,89010,3,3.45,60,61.7,28.3,8.3,0.0,1.7,0
BIT,4514,Database Technology for Bus,Zobel,89011,3,3.28,45,44.4,42.2,11.1,2.2,0.0,0
BIT,4524,Systems Development,Shen,89016,3,3.28,19,36.8,57.9,5.3,0.0,0.0,1

