department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ECE,4304,Design in Power Engineering,Centeno,82364,3,3.86,19,89.5,10.5,0.0,0.0,0.0,0
ECE,4334,Pwr Syst Ana & Cntrl,De La Reelopez,82365,3,2.83,18,33.3,27.8,33.3,0.0,5.6,3
ECE,4405,Control Systems,Lindner,82366,3,3.43,47,55.3,34.0,8.5,2.1,0.0,0
ECE,4514,Digital Design II,Martin,82368,4,2.70,11,27.3,45.5,9.1,9.1,9.1,2
ECE,4530,Hardware-Software Codesign,Schaumont,82370,3,3.54,42,57.1,35.7,7.1,0.0,0.0,0
ECE,4534,Embedded System Design,Jones,82371,4,3.69,12,75.0,16.7,8.3,0.0,0.0,0
ECE,4534,Embedded System Design,Patterson,82372,4,3.67,24,79.2,12.5,8.3,0.0,0.0,0
ECE,4534,Embedded System Design,Plassmann,82373,4,3.47,23,56.5,39.1,4.3,0.0,0.0,1
ECE,4540,VLSI Circuit Design,Tront,82374,3,3.08,24,45.8,37.5,8.3,0.0,8.3,0
ECE,4564,Network Application Design,Plymale,82375,3,3.69,79,79.7,19.0,1.3,0.0,0.0,0
ECE,4974,Independent Study,Odendaal,82380,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
ECE,5104,ADV Microwave & RF Engineering,Safaai-Jazi,82401,3,3.58,12,58.3,33.3,8.3,0.0,0.0,0
ECE,5194,Remote Sensing Prin & Tech,Bailey,82407,3,4.00,19,100.0,0.0,0.0,0.0,0.0,0
ECE,5254,Power Conv Mod & Cont,Li,82409,3,3.78,21,81.0,19.0,0.0,0.0,0.0,0
ECE,5505,Testing & Verif Digit Systems,Hsiao,82412,3,3.33,20,45.0,55.0,0.0,0.0,0.0,0
ECE,5510,Multiprocessor Programming,Lee,82413,3,3.75,21,66.7,33.3,0.0,0.0,0.0,0
ECE,5554,Computer Vision,Parikh,82414,3,3.89,60,91.7,8.3,0.0,0.0,0.0,0
ECE,5674,Software Radios,Reed,82421,3,3.70,20,80.0,20.0,0.0,0.0,0.0,0
ECE,5754,Applied Linear Systems,Southward,82423,3,3.91,22,90.9,9.1,0.0,0.0,0.0,0
ECE,3074,AC Circuit Analysis Laboratory,Sweeney,86855,1,3.20,109,54.1,24.8,13.8,4.6,2.8,1
ECE,4500,Fundamentals Computer Sys,Abdelraheem,86856,3,3.75,41,90.2,7.3,0.0,0.0,2.4,0
ECE,5504,Computer Architecture,Paul,86857,3,3.54,19,47.4,52.6,0.0,0.0,0.0,0
ECE,5585,IT Security and Trust,Marchany,86859,3,3.77,47,76.6,23.4,0.0,0.0,0.0,0
ECE,5210,MEMS Fab and Application,Agah,87974,3,3.32,13,46.2,46.2,7.7,0.0,0.0,0
ECE,5105,Electromagnetic Waves,Xu,87975,3,3.52,23,52.2,47.8,0.0,0.0,0.0,0
ECE,6304,Advanced Topics in Power,Mili,87986,3,3.51,11,45.5,54.5,0.0,0.0,0.0,0
