department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ECE,1574,Engr Problem Solving with C++,McPherson,82252,3,3.42,71,56.3,33.8,8.5,0.0,1.4,2
ECE,1574,Engr Problem Solving with C++,McPherson,82253,3,3.34,68,54.4,29.4,11.8,4.4,0.0,2
ECE,2004,Electric Circuit Analysis,Tam,82254,3,2.13,85,10.6,20.0,49.4,14.1,5.9,26
ECE,2004,Electric Circuit Analysis,Burgos,82255,3,3.10,115,44.3,36.5,12.2,4.3,2.6,1
ECE,2014,Engr Professionalism ECE,Pendleton,82256,2,3.01,33,24.2,57.6,15.2,3.0,0.0,1
ECE,2014,Engr Professionalism ECE,Pendleton,82257,2,2.94,41,22.0,56.1,14.6,4.9,2.4,0
ECE,2014,Engr Professionalism ECE,Pendleton,82259,2,2.76,37,13.5,59.5,18.9,5.4,2.7,1
ECE,2014,Engr Professionalism ECE,Pendleton,82260,2,3.06,33,36.4,45.5,15.2,0.0,3.0,2
ECE,2054,Applied Electrical Theory,Lindner,82262,3,3.26,151,51.0,34.4,9.3,4.0,1.3,3
ECE,2074,Electic Circuit Analysis Lab,Sweeney,82263,1,2.86,228,46.5,20.6,16.7,4.8,11.4,4
ECE,2204,Electronics,Hudait,82264,3,3.08,141,22.0,73.0,3.5,0.0,1.4,4
ECE,2274,Elctrnc Netwks Lab I,Cooper,82265,1,3.25,15,60.0,26.7,6.7,0.0,6.7,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,82266,1,3.25,15,33.3,60.0,0.0,0.0,6.7,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,82267,1,2.81,14,28.6,50.0,7.1,0.0,14.3,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,82268,1,3.46,16,50.0,50.0,0.0,0.0,0.0,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,82269,1,3.51,15,53.3,46.7,0.0,0.0,0.0,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,82270,1,3.07,14,35.7,42.9,14.3,7.1,0.0,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,82271,1,3.01,16,12.5,81.3,0.0,0.0,6.3,0
ECE,2500,Computer Org & Architecture,Nazhandali,82272,3,2.90,41,51.2,17.1,9.8,19.5,2.4,12
ECE,2504,Intro Computer Engr,Parikh,82273,3,3.01,58,37.9,37.9,15.5,3.4,5.2,5
ECE,2504,Intro Computer Engr,Cooper,82274,3,2.87,53,37.7,30.2,24.5,3.8,3.8,2
ECE,2504,Intro Computer Engr,Hsiao,82275,3,2.48,47,17.0,40.4,27.7,4.3,10.6,9
ECE,2504,Intro Computer Engr,Cooper,82276,3,2.78,42,35.7,28.6,23.8,7.1,4.8,10
ECE,2524,Intro to Unix for Engineers,McPherson,82277,2,2.99,66,48.5,28.8,6.1,7.6,9.1,2
ECE,2534,Microcontroller Interfacing,Abbott,82278,4,2.59,41,19.5,39.0,26.8,12.2,2.4,2
ECE,2534,Microcontroller Interfacing,Thweatt,82279,4,1.64,34,0.0,20.6,41.2,14.7,23.5,6
ECE,2534,Microcontroller Interfacing,Thweatt,82280,4,2.61,39,30.8,30.8,17.9,15.4,5.1,3
ECE,2574,Data Structures and Algorithms,Batra,82281,3,2.72,48,35.4,27.1,18.8,10.4,8.3,10
ECE,2704,Signals and Systems,Wyatt,82282,3,2.51,68,22.1,29.4,30.9,10.3,7.4,5
ECE,2704,Signals and Systems,Wyatt,82283,3,2.56,65,24.6,32.3,26.2,9.2,7.7,2
ECE,2974,Independent Study,Odendaal,82284,3,3.83,12,75.0,25.0,0.0,0.0,0.0,0
ECE,3004,AC Circuit Analysis,Manteghi,82287,3,2.39,86,10.5,37.2,41.9,4.7,5.8,2
ECE,3054,Electrical Theory,Broadwater,82289,3,3.32,127,57.5,26.0,7.9,6.3,2.4,4
ECE,3054,Electrical Theory,Lu,82290,3,2.46,45,31.1,17.8,24.4,22.2,4.4,14
ECE,3105,Electromagnetic Fields,Poon,82291,3,2.82,42,31.0,42.9,11.9,11.9,2.4,8
ECE,3105,Electromagnetic Fields,Poon,82292,3,2.53,35,14.3,45.7,34.3,0.0,5.7,17
ECE,3106,Electromagnetic Fields,Safaai-Jazi,82293,3,2.82,24,16.7,58.3,16.7,4.2,4.2,0
ECE,3204,Analog Electronics,Agah,82294,3,2.53,45,22.2,28.9,37.8,4.4,6.7,4
ECE,3254,Industrial Electronics,Tam,82295,3,2.47,101,14.9,37.6,31.7,12.9,3.0,7
ECE,3254,Industrial Electronics,Odendaal,82296,3,3.66,121,79.3,17.4,2.5,0.0,0.8,1
ECE,3274,Elctrnc Circuits Lab II,Cooper,82299,1,3.48,11,45.5,54.5,0.0,0.0,0.0,0
ECE,3274,Elctrnc Circuits Lab II,Cooper,82300,1,3.21,13,38.5,46.2,15.4,0.0,0.0,0
ECE,3304,Introduction to Power Systems,Centeno,82302,3,2.49,63,22.2,30.2,30.2,15.9,1.6,3
ECE,3354,Power Laboratory,Cooper,82303,1,3.35,15,46.7,46.7,0.0,6.7,0.0,0
ECE,3354,Power Laboratory,Cooper,82304,1,3.39,16,56.3,25.0,18.8,0.0,0.0,0
ECE,3354,Power Laboratory,Cooper,82305,1,3.03,16,31.3,50.0,18.8,0.0,0.0,0
ECE,3544,Digital Design I,Martin,82307,4,2.75,47,27.7,36.2,27.7,4.3,4.3,2
ECE,3544,Digital Design I,Martin,82308,4,2.59,48,29.2,29.2,25.0,8.3,8.3,0
ECE,3574,Applied Software Design,Ravindran,82309,3,3.15,78,37.2,48.7,9.0,2.6,2.6,5
ECE,3614,Intro Comm Systems,MacKenzie,82310,3,2.88,34,29.4,41.2,20.6,2.9,5.9,1
ECE,3704,Cont and Disc Systems,Beex,82311,3,2.03,14,14.3,14.3,50.0,7.1,14.3,8
ECE,3704,Cont and Disc Systems,Lindner,82312,3,3.28,67,49.3,37.3,9.0,3.0,1.5,5
ECE,4134,Fiber Optics Applications,Zhu,82313,3,2.89,12,25.0,50.0,16.7,8.3,0.0,0
ECE,4164,GPS Theory and Design,Scales,82315,4,2.93,13,38.5,38.5,15.4,0.0,7.7,0
ECE,4205,Electronic Circuit Design,Sable,82318,3,3.05,28,28.6,64.3,0.0,0.0,7.1,0
ECE,4220,Analog IC Design,Ha,82319,3,3.48,16,43.8,56.3,0.0,0.0,0.0,0
ECE,4224,Power Electronics,Ngo,82320,3,2.99,16,37.5,31.3,31.3,0.0,0.0,0
ECE,4304,Design in Power Engineering,Centeno,82323,3,3.63,15,86.7,0.0,13.3,0.0,0.0,0
ECE,4334,Pwr Syst Ana & Cntrl,De La Reelopez,82324,3,3.11,15,46.7,40.0,6.7,6.7,0.0,1
ECE,4405,Control Systems,Stilwell,82325,3,3.28,26,53.8,23.1,19.2,0.0,3.8,1
ECE,4514,Digital Design II,Athanas,82326,4,3.11,14,42.9,35.7,21.4,0.0,0.0,2
ECE,4530,Hardware-Software Codesign,Nazhandali,82328,3,3.36,34,41.2,52.9,5.9,0.0,0.0,1
ECE,4534,Embedded System Design,Plassmann,82329,4,2.72,20,20.0,40.0,35.0,5.0,0.0,0
ECE,4534,Embedded System Design,Jones,82330,4,3.29,14,42.9,50.0,7.1,0.0,0.0,2
ECE,4540,VLSI Circuit Design,Tront,82331,3,3.17,20,35.0,45.0,20.0,0.0,0.0,2
ECE,4564,Network Application Design,Plymale,82332,3,3.50,55,65.5,27.3,3.6,1.8,1.8,1
ECE,4634,Digital Communications,Dhillon,82334,3,3.06,22,22.7,59.1,18.2,0.0,0.0,1
ECE,4675,Radio Engineering Laboratory,Sweeney,82336,1,3.13,10,40.0,30.0,30.0,0.0,0.0,0
ECE,5105,Electromagnetic Waves,Safaai-Jazi,82359,3,3.85,13,92.3,7.7,0.0,0.0,0.0,0
ECE,5254,Power Conv Mod & Cont,Li,82363,3,3.83,17,88.2,11.8,0.0,0.0,0.0,0
ECE,5505,Testing & Verif Digit Systems,Hsiao,82365,3,3.50,26,65.4,26.9,7.7,0.0,0.0,0
ECE,5554,Computer Vision,Abbott,82366,3,3.21,29,44.8,48.3,3.4,0.0,3.4,1
ECE,5565,Network Arch and Protocols,Hou,82370,3,3.80,31,87.1,12.9,0.0,0.0,0.0,0
ECE,5674,Software Radios,Dietrich,82376,3,3.96,15,100.0,0.0,0.0,0.0,0.0,0
ECE,5754,Applied Linear Systems,Southward,82378,3,3.89,30,90.0,10.0,0.0,0.0,0.0,0
ECE,3074,AC Circuit Analysis Laboratory,Sweeney,86580,1,3.06,102,54.9,17.6,16.7,2.9,7.8,3
ECE,4500,Fundamentals Computer Sys,Silva,86581,3,2.98,22,36.4,40.9,18.2,0.0,4.5,0
ECE,5504,Computer Architecture,Paul,86583,3,3.51,12,58.3,41.7,0.0,0.0,0.0,0
ECE,5585,IT Security and Trust,Marchany,86585,3,3.78,60,78.3,21.7,0.0,0.0,0.0,0
ECE,5324,Power System Planning,Mili,87682,3,3.58,16,50.0,50.0,0.0,0.0,0.0,0
ECE,5334,Elec Machines & Trans,De La Reelopez,87685,3,3.72,17,82.4,17.6,0.0,0.0,0.0,0
ECE,4104,Microwave and RF Engineering,Riad,87686,4,3.46,12,66.7,25.0,8.3,0.0,0.0,0
ECE,4605,Radio Engineering,Ellingson,87689,3,2.58,12,16.7,33.3,41.7,8.3,0.0,1
ECE,5665,Telecommunications,De La Reelopez,87702,3,3.81,16,87.5,6.3,6.3,0.0,0.0,0
ECE,5160,Introduction to Space Plasmas,Scales,87703,3,3.64,17,58.8,41.2,0.0,0.0,0.0,0
ECE,5560,Network and Computer Security,Park,87747,3,3.64,10,80.0,10.0,10.0,0.0,0.0,0
ECE,5605,Stochastic Signals and Systems,Yu,87762,3,3.38,15,40.0,60.0,0.0,0.0,0.0,0
ECE,5510,Multiprocessor Programming,Ravindran,87853,3,3.39,35,37.1,62.9,0.0,0.0,0.0,0
ECE,5605,Stochastic Signals and Systems,Yu,87974,3,3.64,22,68.2,31.8,0.0,0.0,0.0,0
ECE,2574,Data Structures and Algorithms,Wang,88727,3,3.05,52,44.2,32.7,11.5,7.7,3.8,10
ECE,4534,Embedded System Design,Plassmann,89056,4,2.91,15,33.3,33.3,26.7,6.7,0.0,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,89316,1,3.49,15,53.3,40.0,6.7,0.0,0.0,0
ECE,6204,TS:Phase-Locked Loops,Koh,89455,3,3.85,15,86.7,13.3,0.0,0.0,0.0,0

